people_id,person_id,company_name,company_li_name,last_title,group_start_date,group_end_date
2544,78d9d8bd-d757-48ec-9d3e-e4ef92c7e9ce,'Cleanskin' the UK Film Studio,cleanskin-the-uk-film-studio,Art director,2010-08-01,2011-03-01
2545,78d9d8bd-d757-48ec-9d3e-e4ef92c7e9ce,Rock (and a Hard Place),rock-and-a-hard-place,Art Director,2010-07-01,2010-07-01
2546,78d9d8bd-d757-48ec-9d3e-e4ef92c7e9ce,"Tell Me"""" Short film",tell-me-short-film,Production Designer,2010-01-01,2010-01-01
2547,78d9d8bd-d757-48ec-9d3e-e4ef92c7e9ce,Metemorphosis,metemorphosis,Art Director,2009-11-01,2010-03-01
2548,78d9d8bd-d757-48ec-9d3e-e4ef92c7e9ce,Collectables,collectables,Production Designer,2009-09-01,2009-09-01
2549,78d9d8bd-d757-48ec-9d3e-e4ef92c7e9ce,Dinner With My Sisters,dinner-with-my-sisters,Art director,2009-06-01,2009-08-01
2550,78d9d8bd-d757-48ec-9d3e-e4ef92c7e9ce,Puppini Sisters 'Apart of Me' music video,puppini-sisters-apart-of-me-music-video,Production Designer,2007-01-01,2007-01-01
2551,78d9d8bd-d757-48ec-9d3e-e4ef92c7e9ce,Anaphylaxis,anaphylaxis,Art Director,2006-12-01,2007-01-01
2552,b98a63b4-93cf-4705-8602-8c497e8c58c3,Stripe,stripe,Engineering Manager - Financial Business Intelligence,2020-11-01,
2553,b98a63b4-93cf-4705-8602-8c497e8c58c3,Microsoft,microsoft,Principal Software Engineering Manager - Azure Cloud Cost Management Core API,2007-10-01,2020-10-01
2554,b98a63b4-93cf-4705-8602-8c497e8c58c3,Exinda Networks,exinda-networks,Senior Product Engineer,2004-12-01,2007-09-01
2555,b98a63b4-93cf-4705-8602-8c497e8c58c3,RMIT University,rmit-university,Tutor/Lab Assistant,2002-01-01,2005-01-01
2556,0e817161-e8ae-4072-a9c2-7302bc09a64f,Yahoo! Inc.,yahoo,Technical Program Manager,2017-03-01,2020-02-01
2557,0e817161-e8ae-4072-a9c2-7302bc09a64f,"CSAA Insurance Group, a AAA Insurer via Cognizant Technology Solutions",csaa-insurance-group,Project manager/ Business Analyst,2011-07-01,2014-01-01
2558,0e817161-e8ae-4072-a9c2-7302bc09a64f,Metlife via Cognizant Technology solutions,metlife,Project manager / Senior Consultant,2006-05-01,2011-06-01
2559,0e817161-e8ae-4072-a9c2-7302bc09a64f,Cognizant Technology Solutions,cognizant,Programmer/ System Analyst,2004-06-01,2006-04-01
2560,63e6418c-1faf-496b-b4db-01d96f51c50b,Microsoft,microsoft,Software Engineer,,
2561,bcfeae60-8a48-4c68-ab9e-e2bc9af94cab,Compass Digital Acquisition Corp.,cdaq,Chairman & CEO,2021-10-01,
2562,bcfeae60-8a48-4c68-ab9e-e2bc9af94cab,Dallas Venture Capital,dallas-venture-capital,Co-Founder and Director,2020-08-01,
2563,bcfeae60-8a48-4c68-ab9e-e2bc9af94cab,Wipro,wipro,CEO and Managing Director,2015-04-01,2020-06-01
2564,bcfeae60-8a48-4c68-ab9e-e2bc9af94cab,Tata Consultancy Services,tata-consultancy-services,Global Head TCS BPS,1992-02-01,2015-03-01
2565,8fa74751-c73e-4fca-b5fb-a442ebcd34da,Integra Connect,integra-connect,Technical Lead,2017-08-01,
2566,8fa74751-c73e-4fca-b5fb-a442ebcd34da,athenahealth,athenahealth,Software Engineer,2014-08-01,2017-07-01
2567,8fa74751-c73e-4fca-b5fb-a442ebcd34da,VMware,vmware,MTS- intern,2014-03-01,2014-08-01
2568,8fa74751-c73e-4fca-b5fb-a442ebcd34da,Indian Institute of Science,indian-institute-of-science,Research Intern,2013-05-01,2013-07-01
2569,e102e161-4d85-464b-b931-cf287fc19908,Intel Corporation,intel-corporation,Process Engineer,2012-06-01,
2570,8a3e7904-4ca2-4143-9bcc-a7963f85d61d,Western Digital,western-digital,Sr. Global Trade Compliance,2017-12-01,
2571,8a3e7904-4ca2-4143-9bcc-a7963f85d61d,Lumentum,lumentum,Global Trade Compliance Specialist,2017-03-01,2017-10-01
2572,8a3e7904-4ca2-4143-9bcc-a7963f85d61d,"NetApp, Inc.",netapp,Senior Global Trade Compliance Program Manager,2007-12-01,2016-05-01
2573,8a3e7904-4ca2-4143-9bcc-a7963f85d61d,Symantec,symantec,Product Classification Manager,2005-10-01,2007-12-01
2574,8a3e7904-4ca2-4143-9bcc-a7963f85d61d,3Com,3com,"Program Manager, Encryption & Licensing",1998-01-01,2005-01-01
2575,8a3e7904-4ca2-4143-9bcc-a7963f85d61d,Western Digital Corporation,western-digital-corporation,Export Manager,1989-01-01,1998-01-01
2576,a82ef129-202a-4b80-9f12-6c0d0674f8ab,Trulia,trulia,Aerations,,
2577,4b898abd-4c36-4c49-833d-6031978819bd,Hosman,hosman,Product Manager,2021-09-01,
2578,4b898abd-4c36-4c49-833d-6031978819bd,Plato,platohq,Product & Operations Manager,2021-01-01,2021-09-01
2579,4b898abd-4c36-4c49-833d-6031978819bd,Google,google,Product Specialist,2019-09-01,2021-01-01
2580,4b898abd-4c36-4c49-833d-6031978819bd,Plato,platohq,Customer Success Specialist,2018-01-01,2018-08-01
2581,4b898abd-4c36-4c49-833d-6031978819bd,Quadrille Capital,quadrille-capital,Venture Capital Analyst,2017-06-01,2017-12-01
2582,eeb33e3c-529c-433f-9b0b-80a08a245b81,Genpact,genpact,Vice President - Trust & Safety & Ad Operations,2021-05-01,
2583,eeb33e3c-529c-433f-9b0b-80a08a245b81,Tata Consultancy Services,tata-consultancy-services,"Digital Transformation lead - New Media Clients (Google, FB, YouTube)",2019-07-01,2021-04-01
2584,eeb33e3c-529c-433f-9b0b-80a08a245b81,Accenture,accenture,Service Delivery Lead – Ad & Content Moderation,2018-10-01,2019-06-01
2585,eeb33e3c-529c-433f-9b0b-80a08a245b81,Accenture,accenture,Site Lead-Trust & Safety,2015-02-01,2018-07-01
2586,eeb33e3c-529c-433f-9b0b-80a08a245b81,Yahoo,yahoo,"Manager-Global Shared Services, Yahoo Search Marketing Operations, (India & South East Asia)",2009-12-01,2014-12-01
2587,eeb33e3c-529c-433f-9b0b-80a08a245b81,Bloom Web Search,bloom-web-search,"Manager-SEM, Account management & Client Services",2008-02-01,2009-12-01
2588,eeb33e3c-529c-433f-9b0b-80a08a245b81,Mercantila (Acquired by Google),mercantila-acquired-by-google,Channel Manager,2005-08-01,2007-08-01
2589,eeb33e3c-529c-433f-9b0b-80a08a245b81,AOL,aol,Business Analyst,2002-08-01,2005-08-01
2590,b05609b8-c185-4a94-96cd-08b6f4ecb2a9,BLNK Group,blnkgroup,Chief Executive Officer,2020-07-01,
2591,b05609b8-c185-4a94-96cd-08b6f4ecb2a9,BLNK MGMT,blnkmgmt,Chief Executive Officer,2020-07-01,
2592,b05609b8-c185-4a94-96cd-08b6f4ecb2a9,Vocare Group,vocare-group,Web Developer,2016-08-01,2020-12-01
2593,a4e45782-f49b-4d08-b40b-904f26274542,SYSQA,sysqa,Owner / CEO,1999-01-01,
2594,a4e45782-f49b-4d08-b40b-904f26274542,KZA Kwaliteitszorg,kza,CEO,1997-01-01,1999-01-01
2595,a4e45782-f49b-4d08-b40b-904f26274542,Software Control (Volmac Software Group),software-control-volmac-software-group,Test(manag)er / IT-consultant / account- and salesmanager,1992-01-01,1995-01-01
2596,185e3f50-8648-4d55-bc2f-e72e7ccf53db,Chime,chime-card,Software Developer,2021-02-01,
2597,185e3f50-8648-4d55-bc2f-e72e7ccf53db,7Geese,7geese,Software Developer,2018-01-01,2020-12-01
2598,185e3f50-8648-4d55-bc2f-e72e7ccf53db,Hazel - Techstars '17,hazel-hq,Software Developer,2016-06-01,2017-09-01
2599,185e3f50-8648-4d55-bc2f-e72e7ccf53db,Rise,rise-people,Software Developer,2015-03-01,2016-06-01
2600,185e3f50-8648-4d55-bc2f-e72e7ccf53db,PillageCo,pillageco,Web Developer / Owner,2014-12-01,2015-03-01
2601,185e3f50-8648-4d55-bc2f-e72e7ccf53db,Teksleåsen Avlastningsbolig,teksleasen-avlastningsbolig,Support Contact for multihandicapped Children and Youth,2012-05-01,2013-08-01
2602,185e3f50-8648-4d55-bc2f-e72e7ccf53db,Byggmester Thor Morten Hem,byggmester-thor-morten-hem,Team Lead Carpenter,2011-06-01,2014-10-01
2603,185e3f50-8648-4d55-bc2f-e72e7ccf53db,UWCRCN Camp School,uwcrcn-camp-school,Lifeguard and Swimming/Diving Instructor,2011-03-01,2012-04-01
2604,185e3f50-8648-4d55-bc2f-e72e7ccf53db,Snikkarbua,snikkarbua,Cafe Co-Manager,2011-03-01,2012-03-01
2605,185e3f50-8648-4d55-bc2f-e72e7ccf53db,UWCRCN,uwcrcn,"First Aid Responder, Workshop Leader",2011-02-01,2012-04-01
2606,c3a6f4ca-c000-428b-b8e2-a3303f024525,Miovision,miovision-technologies,"Manager, Platform Services",2018-07-01,
2607,c3a6f4ca-c000-428b-b8e2-a3303f024525,Electronic Arts,electronic-arts,Software Engineer,2014-08-01,2018-07-01
2608,c3a6f4ca-c000-428b-b8e2-a3303f024525,Zynga,zynga,Software Engineer,2011-07-01,2014-08-01
2609,c3a6f4ca-c000-428b-b8e2-a3303f024525,SwiftMint,swiftmint,Software Engineer,2010-08-01,2011-07-01
2610,c3a6f4ca-c000-428b-b8e2-a3303f024525,Manulife Financial,manulife-financial,Intermediate Systems Designer,2006-08-01,2010-08-01
2611,1d1ca353-11cb-49f9-b7fd-b0f0ba4d3648,PerfectVIPs,perfectvips,Head of HR,2021-04-01,
2612,1d1ca353-11cb-49f9-b7fd-b0f0ba4d3648,Delta Electronics,delta-electronics,HR Manager,2016-03-01,2021-03-01
2613,1d1ca353-11cb-49f9-b7fd-b0f0ba4d3648,PMC-Sierra,pmc-sierra,Senior HR Generalist,2011-06-01,2016-02-01
2614,1d1ca353-11cb-49f9-b7fd-b0f0ba4d3648,KPIT Cummins Infosystems Limited,kpit,HR (Talent Acquisition Group),2010-05-01,2011-06-01
2615,1d1ca353-11cb-49f9-b7fd-b0f0ba4d3648,Connectpro,connectpro,Sr.Recuitment specialist,2007-09-01,2010-05-01
2616,1d1ca353-11cb-49f9-b7fd-b0f0ba4d3648,HP Software,hewlett-packard-enterprise,Lab - SPOC,2007-02-01,2007-09-01
2617,1d1ca353-11cb-49f9-b7fd-b0f0ba4d3648,J.K Management Consultants Pvt. Ltd.,j-k-management-consultants-pvt-ltd,Executive,2006-05-01,2007-02-01
2618,1d1ca353-11cb-49f9-b7fd-b0f0ba4d3648,Silver Lining Group,silver-lining-group,HR Executive,2005-10-01,2006-04-01
2619,c72b0df8-cfee-4ad3-a37a-e63ad45e015d,Hewlett Packard Enterprise,hewlett-packard-enterprise,"Strategist, Services Supply Chain",2010-01-01,
2620,c5856881-4109-44ce-a737-715e5804a788,Documate,documate,Co-Founder and CTO,2017-11-01,2022-02-01
2621,c5856881-4109-44ce-a737-715e5804a788,Joyable,joyable,Software Engineer,2016-04-01,2017-01-01
2622,c5856881-4109-44ce-a737-715e5804a788,TargetX,targetx,Senior Software Engineer (Acqui-Hire),2015-07-01,2016-01-01
2623,c5856881-4109-44ce-a737-715e5804a788,dictate.life,dictate-life,Principal,2015-03-01,2019-10-01
2624,c5856881-4109-44ce-a737-715e5804a788,"Uversity, Inc. (formerly Inigral, Inc.)",uversity-inc-,Software Engineer,2012-08-01,2015-07-01
2625,c5856881-4109-44ce-a737-715e5804a788,Loewy,loewy-design,Lead Developer,2011-02-01,2012-08-01
2626,c5856881-4109-44ce-a737-715e5804a788,MarketTuned Communications,markettuned-communications,Developer,2009-08-01,2011-02-01
2627,c5856881-4109-44ce-a737-715e5804a788,Unce Us,unce-us,Curator,2008-04-01,2011-02-01
2628,c5856881-4109-44ce-a737-715e5804a788,Vitamix Laboratories,vitamix-laboratories,Web Developer and Account Executive,2008-03-01,2011-02-01
2629,b959a723-7289-48c5-8bfa-cb6a8ceacaea,NVIDIA,nvidia,Sr. Product Marketing Manager - High Performance Computing (HPC),2019-10-01,
2630,b959a723-7289-48c5-8bfa-cb6a8ceacaea,K2,k2,Sr. Strategic Alliance Manager,2019-03-01,2019-10-01
2631,b959a723-7289-48c5-8bfa-cb6a8ceacaea,Allytics,allytics,"Group Marketing Manager, Sr. Product Marketing Manager & Technical SME",2017-01-01,2019-02-01
2632,b959a723-7289-48c5-8bfa-cb6a8ceacaea,Cray Inc.,cray-inc-,"Sr. Product Marketing Manager, Alliance Partner Marketing Manager",2011-01-01,2016-01-01
2633,b959a723-7289-48c5-8bfa-cb6a8ceacaea,Xilinx,xilinx,"Sr. Product Manager, Sr. Campaign Manager, Alliance Partner Marketing Manager",2000-01-01,2011-01-01
2634,b959a723-7289-48c5-8bfa-cb6a8ceacaea,Applied Microsystems,appliedmicrosystems,"Dir Product Marketing, Alliance Partner Marketing Manager",1995-01-01,2000-01-01
2635,b959a723-7289-48c5-8bfa-cb6a8ceacaea,Data I/O,data-io,"Synario Design Automation: Product Marketing Manager, Alliance Partner Manager",1990-01-01,1995-01-01
2636,c3291a25-b7df-4742-8093-577f2e7323cc,Axtria - Ingenious Insights,axtria,Senior Technical Writer,2020-03-01,
2637,c3291a25-b7df-4742-8093-577f2e7323cc,HCL Technologies,hcl-technologies,Technical Writer,2016-11-01,2020-02-01
2638,c3291a25-b7df-4742-8093-577f2e7323cc,Cyient,cyient,Design Engineer,2014-02-01,2016-11-01
2639,8198290f-144f-4302-850d-23e0146a5079,Zebra Technologies,zebra-technologies,"Senior Software Engineer,  APITechnical Writer",2018-02-01,
2640,8198290f-144f-4302-850d-23e0146a5079,"Stevenson High School, Lincolnshire, IL",stevenson-high-school,Math and Computer Science Tutor,2017-03-01,2018-02-01
2641,8198290f-144f-4302-850d-23e0146a5079,"Motorola Solutions, GE Healthcare",motorola-solutions-ge-healthcare,Technical Writer,2012-01-01,2016-01-01
2642,8198290f-144f-4302-850d-23e0146a5079,"Lake Zurich CUSD 95, Barrington CUSD 220, Stevenson High School",lake-zurich-cusd-95-barrington-cusd-220-stevenson-high-school,Part-time Teacher,2004-01-01,2012-01-01
2643,8198290f-144f-4302-850d-23e0146a5079,Motorola (Cellular Infrastructure),motorola-cellular-infrastructure,Distinguished Member of the Technical Staff,1984-01-01,2003-01-01
2644,5830f47a-7b9e-489d-aeec-1c9f94f3d9ee,Microsoft,microsoft,Senior Embedded Software Engineer,2020-02-01,
2645,5830f47a-7b9e-489d-aeec-1c9f94f3d9ee,Xilinx,xilinx,Senior Embedded Software Engineer,2018-01-01,2020-02-01
2646,5830f47a-7b9e-489d-aeec-1c9f94f3d9ee,Intel Corporation,intel-corporation,Senior Embedded Linux Software Engineer,2014-08-01,2017-12-01
2647,5830f47a-7b9e-489d-aeec-1c9f94f3d9ee,University of New Mexico,the-university-of-new-mexico,Linux Distributed Systems Engineer,2013-01-01,2014-07-01
2648,5830f47a-7b9e-489d-aeec-1c9f94f3d9ee,"Centro de Investigación en Materiales Avanzados, S.C.",cimavmx,Electronics Engineer,2010-11-01,2012-09-01
2649,27bba65b-acf2-472f-a523-5f0a266b8797,Tesla,tesla-motors,Staff Localization Specialist,2011-06-01,
2650,27bba65b-acf2-472f-a523-5f0a266b8797,Apple Inc.,apple,Localization Project Manager,2009-05-01,2011-06-01
2651,27bba65b-acf2-472f-a523-5f0a266b8797,Xilinx,xilinx,Web Globalization Manager,1999-12-01,2008-08-01
2652,27bba65b-acf2-472f-a523-5f0a266b8797,-,,Technical Translator,1993-01-01,1999-01-01
2653,27bba65b-acf2-472f-a523-5f0a266b8797,Freelance,freelance,Translator / Interpreter,1991-01-01,1993-01-01
2654,27bba65b-acf2-472f-a523-5f0a266b8797,Asian Community Mental Health Services,asian-community-mental-health-services,Case Manager,1988-01-01,1990-01-01
2655,a4c73ca0-8313-44d7-ba25-eedece4d051f,Microsoft,microsoft,Software Engineer,2021-11-01,
2656,a4c73ca0-8313-44d7-ba25-eedece4d051f,Oracle,oracle,Member Of Technical Staff,2019-12-01,2021-10-01
2657,a4c73ca0-8313-44d7-ba25-eedece4d051f,SAP,sap,Associate Developer,2018-07-01,2019-11-01
2658,a4c73ca0-8313-44d7-ba25-eedece4d051f,VMware,vmware,Research Intern,2017-07-01,2017-12-01
2659,a4c73ca0-8313-44d7-ba25-eedece4d051f,Defence Research and Development Organisation (DRDO),defence-research-and-development-organisation-drdo,Summer Intern,2015-05-01,2015-07-01
2660,944744ba-4304-402f-8a90-08936fea4494,RTI,rti,Automotive Advisory Board,2022-02-01,
2661,944744ba-4304-402f-8a90-08936fea4494,Ecomobix,ecomobix,Bussiness Partner,2018-04-01,2019-10-01
2662,944744ba-4304-402f-8a90-08936fea4494,HearMeOut,hearmeout,Senior Business Advisor,2017-10-01,2018-10-01
2663,944744ba-4304-402f-8a90-08936fea4494,AEVAC-Asociación Española del Vehículo Autónomo Conectado,asociacion-espanola-del-vehiculo-autonomo-conectado,Co-Founder & Vice-President,2017-09-01,
2664,944744ba-4304-402f-8a90-08936fea4494,KDPOF,knowledge-development-for-pof-s.a.,Senior Business Advisor,2017-09-01,2019-09-01
2665,944744ba-4304-402f-8a90-08936fea4494,Novelti,novelti,Technical & Business Advisor,2016-03-01,2017-09-01
2666,944744ba-4304-402f-8a90-08936fea4494,bound4blue,bound4blue,Advisor Bound for Blue,2016-01-01,2017-10-01
2667,944744ba-4304-402f-8a90-08936fea4494,Y Mobility,whymobility,Founder& CEO Y-Mobility,2016-01-01,
2668,944744ba-4304-402f-8a90-08936fea4494,DRAEXLMAIER AUTOMOTIVE UK LIMITED,dr%C3%A4xlmaier-group-deutschland,Business Transformation Advisor Draexlmaier,2016-01-01,2018-01-01
2669,944744ba-4304-402f-8a90-08936fea4494,Freehouse,freehouse,Advisor and Member,2015-04-01,2015-12-01
2670,944744ba-4304-402f-8a90-08936fea4494,Coontigo,coontigo,Managing Director,2015-04-01,2015-12-01
2671,944744ba-4304-402f-8a90-08936fea4494,Altran UK,altran,Senior Business Development Manager,2011-01-01,2015-04-01
2672,944744ba-4304-402f-8a90-08936fea4494,Jaguar and Land Rover,jaguar-land-rover_1,"Range Rover, Range Rover Sport and Range Rover Hybrid Electrical Integration Module Leader",2010-05-01,2010-11-01
2673,944744ba-4304-402f-8a90-08936fea4494,Ford Motor Company,ford-motor-company,Micro Hybrid Platform Systems Engineer and Project Control,2009-12-01,2010-05-01
2674,944744ba-4304-402f-8a90-08936fea4494,DAIDA Consulting,daida-consulting,Founder & CEO,2007-07-01,2009-11-01
2675,944744ba-4304-402f-8a90-08936fea4494,Jaguar Land Rover,jaguar-land-rover_1,Project Manager and Mobility consultant in Advance Propulsion Technologies team,2006-04-01,2009-04-01
2676,6d30ba33-97e6-43bd-b0f9-711c67a32924,Self-employed,self-employed,Consultant,2003-08-01,
2677,6d30ba33-97e6-43bd-b0f9-711c67a32924,Sustainable Softworks,sustainable-softworks,User and Web Support,2000-02-01,2001-09-01
2678,6d30ba33-97e6-43bd-b0f9-711c67a32924,"Apple Computer, Inc",apple,SQA Engineer,1992-03-01,1998-07-01
2679,6d30ba33-97e6-43bd-b0f9-711c67a32924,BMUG,bmug,Network Systems Operator,1990-06-01,1992-01-01
2680,6d30ba33-97e6-43bd-b0f9-711c67a32924,Cutter-Miles=>Bayer-Rheingold,cutter-miles-bayer-rheingold,Independent Contractor,1989-07-01,1989-12-01
2681,6d30ba33-97e6-43bd-b0f9-711c67a32924,Project Interface,project-interface,Senior Science Tutor,1987-09-01,1988-08-01
2682,6d30ba33-97e6-43bd-b0f9-711c67a32924,"Lynch, Marks, & Associates (LMA)",lynch-marks-associates-lma,PC Configurator,1987-01-01,1987-08-01
2683,6d30ba33-97e6-43bd-b0f9-711c67a32924,Project Interface,project-interface,Tutor,1986-01-01,1986-12-01
2684,6d30ba33-97e6-43bd-b0f9-711c67a32924,US Post Office,us-post-office,Intern,1985-12-01,1986-05-01
2685,76e0829c-19a9-4a87-8fa0-1683d3ca48de,Facebook,meta,Product Design Manager,2020-11-01,
2686,76e0829c-19a9-4a87-8fa0-1683d3ca48de,Alibaba.com,alibaba-com,Design Manager | Product Lead,2018-05-01,2020-11-01
2687,76e0829c-19a9-4a87-8fa0-1683d3ca48de,Mauli Systems Inc,mauli-systems-inc,"Product, UX, and Marketing Consultant",2017-09-01,2020-12-01
2688,76e0829c-19a9-4a87-8fa0-1683d3ca48de,Infor,infor,User Experience/Product Lead,2017-04-01,2018-05-01
2689,76e0829c-19a9-4a87-8fa0-1683d3ca48de,Motorola Solutions,motorolasolutions,User Experience Architect,2015-07-01,2017-04-01
2690,76e0829c-19a9-4a87-8fa0-1683d3ca48de,Asia TV USA,asia-tv-usa,Programming Manager,2011-08-01,2014-09-01
2691,76e0829c-19a9-4a87-8fa0-1683d3ca48de,Komposit Entertainment,komposit-entertainment,Publicity Manager,2010-11-01,2011-08-01
2692,76e0829c-19a9-4a87-8fa0-1683d3ca48de,Asia TV USA,asia-tv-usa,Marketing Assistant,2010-05-01,2010-11-01
2693,94551fb0-e590-4518-9897-b839d7b536b9,Searchmetrics,searchmetrics,Chief Executive Officer,2020-01-01,
2694,94551fb0-e590-4518-9897-b839d7b536b9,DLT Technology Holdings,dlt-technology-holdings,Advisor,2019-09-01,
2695,94551fb0-e590-4518-9897-b839d7b536b9,Visii,dream-it-get-it-ltd,Chair,2019-08-01,
2696,94551fb0-e590-4518-9897-b839d7b536b9,Camera51,wisecam,Chair,2019-01-01,2020-01-01
2697,94551fb0-e590-4518-9897-b839d7b536b9,Sensian,sensian,COO and Co-Founder,2018-10-01,2019-06-01
2698,94551fb0-e590-4518-9897-b839d7b536b9,Innovid,innovid,Managing Director - EMEA,2017-01-01,2017-07-01
2699,94551fb0-e590-4518-9897-b839d7b536b9,Trinity Mirror Group PLC,trinity-mirror-group-plc,Director - New Businesses,2012-07-01,2017-01-01
2700,94551fb0-e590-4518-9897-b839d7b536b9,Now Technologies Limited,musicqubed,CEO,2011-02-01,2012-06-01
2701,94551fb0-e590-4518-9897-b839d7b536b9,Nivio,nivio,Chief Operating Officer,2009-05-01,2010-12-01
2702,94551fb0-e590-4518-9897-b839d7b536b9,StartupLab,startuplab,Co-Founder,2009-04-01,2010-12-01
2703,94551fb0-e590-4518-9897-b839d7b536b9,coComment Holding BV,cocomment,CEO,2006-10-01,2009-03-01
2704,94551fb0-e590-4518-9897-b839d7b536b9,M Digital Consulting Limited,m-digital-consulting-limited,CEO,2006-01-01,
2705,94551fb0-e590-4518-9897-b839d7b536b9,LunarStorm UK,lunarstorm,CEO,2005-10-01,2006-09-01
2706,94551fb0-e590-4518-9897-b839d7b536b9,Espotting (now MIVA),espotting-now-miva,GM & SVP,2003-10-01,2005-09-01
2707,94551fb0-e590-4518-9897-b839d7b536b9,DoubleClick,doubleclick,"Managing Director (EVP), International",1998-06-01,2003-09-01
2708,94551fb0-e590-4518-9897-b839d7b536b9,Integral Solutions Ltd,integral-solutions-ltd,Sales Director,1994-01-01,1996-01-01
2709,94551fb0-e590-4518-9897-b839d7b536b9,Integral Solutions (Asia) Pte Ltd,integral-solutions-asia-pte-ltd,General Manager,1993-01-01,1994-01-01
2710,dddc0c29-08d8-49d3-a8a5-7d1cfc91c063,Workday,workday,"Senior Engineering Manager, ML Data Platform",2021-07-01,
2711,dddc0c29-08d8-49d3-a8a5-7d1cfc91c063,Albertsons Companies,albertsons,"Senior Engineering Manager, Data and Analytics",2021-01-01,2021-07-01
2712,dddc0c29-08d8-49d3-a8a5-7d1cfc91c063,Guidewire Software,guidewire-software,Principal Technical Product Manager,2018-06-01,2021-01-01
2713,dddc0c29-08d8-49d3-a8a5-7d1cfc91c063,Envestnet | Yodlee,yodlee,Director - Data and Analytics,2010-03-01,2018-06-01
2714,dddc0c29-08d8-49d3-a8a5-7d1cfc91c063,Equifax,equifax,Sr Database Engineer,2008-06-01,2009-08-01
2715,dddc0c29-08d8-49d3-a8a5-7d1cfc91c063,Epsilon,epsilon,Database Developer,2007-06-01,2008-05-01
2716,dddc0c29-08d8-49d3-a8a5-7d1cfc91c063,Verizon Data Services,verizon-data-services,Technical Lead,2003-04-01,2007-01-01
2717,dddc0c29-08d8-49d3-a8a5-7d1cfc91c063,IBM (through DSRC),ibm-through-dsrc,Software Programmer Analyst,2000-06-01,2003-03-01
2718,50c3e85a-8f24-408e-8991-948f212ce69d,Google,google,Software Engineer,2018-12-01,
2719,50c3e85a-8f24-408e-8991-948f212ce69d,Facebook,meta,Software Engineer,2017-09-01,2019-12-01
2720,50c3e85a-8f24-408e-8991-948f212ce69d,Nest,nest-,Staff Software Engineer/Manager,2015-11-01,2017-08-01
2721,50c3e85a-8f24-408e-8991-948f212ce69d,Google,google,Staff Software Engineer,2007-04-01,2015-11-01
2722,50c3e85a-8f24-408e-8991-948f212ce69d,Microsoft,microsoft,Software Engineer,2003-01-01,2007-04-01
2723,50c3e85a-8f24-408e-8991-948f212ce69d,Viathan,viathan,Software Engineer,2001-01-01,2002-07-01
2724,50c3e85a-8f24-408e-8991-948f212ce69d,Imaginary Realities,imaginary-realities,Editor,1998-11-01,2001-12-01
2725,50c3e85a-8f24-408e-8991-948f212ce69d,BSquare,bsquare,Software Engineer,1996-07-01,1998-01-01
2726,50c3e85a-8f24-408e-8991-948f212ce69d,Motorola Global Software Group,motorola-mobility,Software Engineer,1994-06-01,1996-05-01
2727,50c3e85a-8f24-408e-8991-948f212ce69d,Stanilite,stanilite,Software Engineer,1992-05-01,1994-06-01
2728,50c3e85a-8f24-408e-8991-948f212ce69d,Discworld MUD,discworld-mud,Administrator/developer,1991-01-01,2005-12-01
2729,50c3e85a-8f24-408e-8991-948f212ce69d,University Computer Club,university-computer-club,Member,1988-01-01,1994-01-01
2730,5efd3276-99d2-4360-885e-a05090e69bac,Microsoft,microsoft,Senior Director for Partnerships Gaming Cloud at Microsoft,2021-03-01,
2731,5efd3276-99d2-4360-885e-a05090e69bac,Google,google,Global Lead - Business Development for Gaming -Google Real World Game Platform,2016-07-01,2021-03-01
2732,5efd3276-99d2-4360-885e-a05090e69bac,Amazon,amazon,"Principal - Developer Relations and Business Development, AWS GameDev, Amazon Lumberyard",2010-12-01,2016-07-01
2733,5efd3276-99d2-4360-885e-a05090e69bac,Microsoft,microsoft,Snr. Developer Relations and Business Development,2005-11-01,2010-12-01
2734,27de7001-05b7-4667-b9fa-a12e2be216aa,Skyworks Solutions Inc,skyworks-solutions-inc,Industrial Engineer,,
2735,1b4eafc2-95bc-4724-863d-5f3764b1a25c,Microsoft,microsoft,Computer Engineer,,
2736,f962d17e-b1e9-4858-8416-a84db649ae48,Verisk,verisk-analytics,Actuarial Analyst II,2018-10-01,
2737,f962d17e-b1e9-4858-8416-a84db649ae48,Blue Cross Blue Shield of Michigan,blue-cross-blue-shield-of-michigan,Actuary Pricing Intern,2018-03-01,2018-06-01
2738,f962d17e-b1e9-4858-8416-a84db649ae48,Priority Health,priority-health,Actuarial Intern,2017-05-01,2017-08-01
2739,f962d17e-b1e9-4858-8416-a84db649ae48,Chesapeake Merchandising,chesapeake-merchandising,Accounting Intern,2016-05-01,2016-07-01
2740,f962d17e-b1e9-4858-8416-a84db649ae48,Course Hero,coursehero,Lead Campus Ambassador,2015-03-01,2016-02-01
2741,8fc55455-4209-42e4-8cc0-5252cac372ab,Conagra Brands,conagra-brands,Chief Pilot,2018-03-01,
2742,8fc55455-4209-42e4-8cc0-5252cac372ab,ConAgra Foods,conagra-brands,Pilot,2000-04-01,
2743,8fc55455-4209-42e4-8cc0-5252cac372ab,Auster Aviation Group,auster-aviation-group,Chief Pilot,1998-01-01,2000-04-01
2744,8fc55455-4209-42e4-8cc0-5252cac372ab,Dekalb Genetics,dekalb-genetics,Line Pilot,1996-06-01,1998-01-01
